Unnamed: 0,term,pos,definition,domain,plural,plurality_of_term,obsolete,archaic,abbreviation,abbreviation_for_term,slang,misspelling,misspelling_for_term,initialism,initialism_for_term,vulgar,synonym,synonym_for_term,attribute,property,process,matter,role,measure,units,body,main_noun_nltk,main_noun_maria,field,disease
1215,radiculopathy,Noun,Any disease of the spinal nerve roots and spinal nerves.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
2182,radium jaw,Noun,"A disease, with necrosis of the jaw and bleeding of the gums, caused by the ingestion of radium and its subsequent absorption into the bones.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
3887,ramularia,Noun,"A disease of barley, more fully ramularia leaf spot, caused by fungi of the genus Ramularia 2009 January 23, Sara Coelho, AGRICULTURE: European Pesticide Rules Promote Resistance, Researchers Warn, in Science[1], volume 323, number 5913, DOI:10.1126/science.323.5913.450:"" For instance, breeding barley that resists ramularia, a disease that emerged in 1998, ""will take at least 10 years.",phytopathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4279,rangeliosis,Noun,"A disease of dogs and other species, caused by the hemoprotozoan parasite Rangelia vitalii.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
12992,red rot,Noun,"A disease of sugarcane caused by the fungus Glomerella tucumanensis, formerly known as Colletotrichum falcatum.",phytopathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
13072,red water,Noun,"A cattle disease, with one symptom being reddish urine.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
21691,renopathy,Noun,Any disease of the kidneys; nephropathy,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
28435,retinochoroidopathy,Noun,Any disease of the retina and choroid,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
28473,retinopathy,Noun,Non-inflammatory disease of the retina,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
33333,ribosomopathy,Noun,Any disease or malfunction of ribosomes,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
33428,rice blast,Noun,A disease of rice caused by the fungus Magnaporthe grisea.,phytopathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
33692,rickettsiosis,Noun,any severe infectious disease caused by several different bacteria of the order Rickettsiales and transmitted by parasitic arthropods,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
35013,rinderpest,Noun,"A contagious disease of ruminants and swine caused by Rinderpest virus, an RNA virus of the genus Morbillivirus.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
35138,ring rot,Noun,A disease of potatoes caused by the bacterium Clavibacter michiganensis.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
39446,rootrot,Noun,A disease of plants that damages the roots.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
42074,rubbers,Noun,"A disease of sheep, with great heat and itchiness.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
42181,rubella,Noun,"A mild disease caused by the Rubella virus infecting the respiratory tract, and characterised by a rash of pink dots, fever and swollen lymph nodes.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
44129,running thrush,Noun,A disease in the feet of horses.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
44223,runt disease,Noun,A wasting graft-versus-host disease of animals.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
44530,rust,Noun,A disease of plants caused by a reddish-brown fungus.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
44837,rye,Noun,A disease of hawks. (Can we find and add a quotation of Ainsworth to this entry?),,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
1667,galziekte,Noun,A disease of cattle caused by Trypanosoma theileri.,South Africa,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
2254,gammopathy,Noun,Any disease or malfunction that affects the production of gamma globulin and related immunoglobulins,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
2498,ganglionopathy,Noun,A disease affecting the ganglia.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
2828,gape,Noun,"A disease in poultry caused by gapeworm in the windpipe, a symptom of which is frequent gaping.",uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
2852,gapes,Noun,"A disease of young poultry and other birds, caused by a parasitic nematode worm in the windpipe, and having uneasy gaping as a symptom. The gapes has gotten to many of the birds.",uncountable,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4143,gastroenteropathy,Noun,Any disease of the stomach and the intestine,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4246,gastropathy,Noun,Any disease of the stomach,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
10471,gid,Noun,A disease of sheep caused by tapeworm.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
12685,glanders,Noun,"An infectious disease of horses, mules and donkeys caused by the bacterium Burkholderia, one species of which may be transmitted to humans.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
14051,glomerulonephropathy,Noun,"Any disease of the renal glomeruli 2015 July 17, Characterization of Proteinuria in Dogue de Bordeaux Dogs, a Breed Predisposed to a Familial Glomerulonephropathy: A Retrospective Study, in PLOS ONE[1], DOI:10.1371/journal.pone.0133311:Samples from 102 adult Dogue de Bordeaux dogs (47 non-proteinuric [urine protein-to-creatinine ratio0.2], 20 borderline-proteinuric [0.2 0.5]) were used, of which 2 were suffering from familial glomerulonephropathy.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
14055,glomerulopathy,Noun,Any disease of the renal glomeruli.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
14277,glossanthrax,Noun,A disease of horses and cattle accompanied by carbuncles in the mouth and on the tongue.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
15787,glycosphingolipidosis,Noun,Any lipid-storage disease that involves glycosphingolipids,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
16368,go-backs,Noun,"A supposed disease of children causing weight loss and lack of growth. 1892, Journal of American Folklore, volume 5, page 108:The scales are not yet asked to give a casting vote, but the gap between the growth which mother wants and that which baby yields seems to widen, and the reason becomes more and more mysterious until some wiser dame whispers the dreaded words: ""It has the Go-backs,"" and others echo, ""It has the Go-backs."" 1994, Nancy Sullivan, A treasury of American folklore: our customs, beliefs, and traditions:If the length of the string is an exact multiple of the length of the foot, nothing is wrong, but if there is a remainder, however small, the baby has the Go-backs, and the extent of the malady is proportional to this remainder.","plural only, dated, US",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
17195,goatpox,Noun,"A viral disease of goats, resembling sheeppox.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
18604,gomphiasis,Noun,A disease of the teeth that causes them to loosen and fall out of their sockets.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
18704,gonderiosis,Noun,A disease caused by Gonderia parasites.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
18938,goniodysgenesis,Noun,A disease of the eye associated with high internal pressure caused by developmental aberration of the anterior ocular segment,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
20499,goundou,Noun,"A disease, endemic to parts of West Africa, characterised by swellings each side of the nose",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
21303,graft-versus-host,Noun,Short for graft-versus-host disease.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
22395,granuloma inguinale,Noun,"A bacterial disease caused by Klebsiella granulomatis characterized by ulcerative genital lesions, endemic in many less developed regions.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
22400,granulomatosis,Noun,Any disease or condition accompanied by multiple granulomas.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
22402,granulomatosis with polyangiitis,Noun,"A disease characterised by necrotising granulomatous inflammation usually involving the upper and lower respiratory tract, and necrotising vasculitis affecting predominantly small to medium vessels.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
22432,granulosis,Noun,"A viral disease that affects many insects. 2012, Yoshinori Tanada, Harry K. Kaya, Fernando E. Vega, Insect Pathology, ISBN, page 211:The gross pathologies of granuloses are similar to those of nuclear polyhedroses, but differences occur depending on the types of tissues infected. 2012, Edward Steinhaus, Insect Pathology V1: An Advanced Treatise, ISBN, page 558:Larvae of the latter developed granulosis after they had been fed leaves dipped in suspensions of crushed, apparently healthy, final-instar Cambridge larvae. 2012, K. Smith, Introduction to Virology, ISBN, page 107:In Cambridge, England, it is very difficult to rear wild Pieris rapae, the small white butterfly, in captivity since a very high proportion die from a granulosis. 2013, Thomas C. Cheng, Current Topics in Comparative Pathobiology - Volume 1, ISBN, page 27:Each virus particle, as in the case of the nuclear polyhedrosis virus, is surrounded by two membranes, the intimate and developmental membranes. Much less is known about the histopathology of granuloses than polyhedroses.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
24453,green monkey disease,Noun,"A viral disease of humans and primates originating in green monkeys, caused by the Marburgvirus.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
24507,green sickness,Noun,"A disease characterised by a greenish tint to the skin; chlorosis. [from 16th c.] 1982, TC Boyle, Water Music, Penguin 2006, p. 35: She died of cirrhosis, brain fever, consumption and green sickness before she reached twenty.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
25936,grocer's itch,Noun,"A disease of the skin, caused by handling sugar and treacle.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
28848,gumming,Noun,"A disease marked by a discharge of gum, affecting stone fruit.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
30250,gynecopathy,Noun,"Any disease that only affects women 1909 March 1, The New Orleans Medical and Surgical Journal, volume 62, page 726:Many of the young men in- penurious circumstances are gonorrheics, and assuming, because the disease is in a quiescent stage, that they are cured, contract marriage, and it often occurs that the disease is transmitted to the wife, and the first pregnancy is followed by serious complications, causing thereafter sterility and illimitable gynecopathies.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
30628,gyrodactylosis,Noun,The disease caused by the ectoparasite Gyrodactylus salaris,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
539,labyrinthopathy,Noun,Any disease of the labyrinth of the ear,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
1095,lactococcosis,Noun,Any disease caused by infection with Lactococcus bacteria,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
2595,laminitis,Noun,"A disease of the digital laminae of the hoof 2007 January 28, The Associated Press, Sports Briefing, in New York Times[1]:For months, the left hind leg put Barbaros recovery in serious jeopardy because of laminitis, the often-fatal hoof disease.",veterinary medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4581,laryngopathy,Noun,Any disease of the larynx,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4619,laryngotracheobronchitis,Noun,"A respiratory disease, a form of croup.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
4620,laryngotracheobronchopneumonitis,Noun,"A respiratory disease, a form of croup.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
5370,lathyrism,Noun,"A neurological disease of humans and domestic animals, caused by eating certain legumes of the genus Lathyrus and characterised by paralysis and emaciation.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
5711,laughing death,Noun,The disease kuru.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
5741,laughing sickness,Noun,The disease kuru.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
8122,leather poisoning,Noun,"A fictitious disease said to be contracted by a player who accumulates a large number of possessions of the ball. 2016 Andrew McGarry, AFL 2016: From the Grand Final rematch to Boomer Harvey's big day, six matches to watch for this season ABC News, 17 March 2016. Accessed 24 June 2019. For eight years Patrick Dangerfield delighted Crows fans, picking up regular leather poisoning while producing a sizable highlights reel and causing opposition teams to scratch their heads on how to stop him. 2019 Lance Jenkinson, Werribee lets another close game slip away Star Weekly, 21 May 2019. Accessed 24 June 2019. Tom Gribble had his usual bout of leather poisoning with 35 disposals, while Michael Barlow returned from injury to collect 31 to go with seven tackles.","Australian rules football, humorous",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
9339,legionellosis,Noun,"An infectious disease caused by Legionella bacteria, taking one of two distinct forms: Legionnaires' disease and Pontiac fever.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
10447,leprosy,Noun,"An infectious disease caused by infection by Mycobacterium leprae. The Europeans brought new diseases such as smallpox, measles, dysentery, influenza, syphilis and leprosy.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11027,lethal yellowing,Noun,A phytoplasma disease that attacks many species of palm tree.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11366,leucocythemia,Noun,A disease in which there is a vastly increased number of white blood cells in the blood.,oncology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11490,leucosis,Noun,"A leukemia-like malignant viral disease found in animals, particularly poultry and cattle.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11623,leukoencephalitis,Noun,"An epizootic disease of horses, characterized by drowsiness, imperfect vision, partial paralysis of the throat, twitching of the muscles of the shoulder, unsteady gait, and softening of the white substance of the frontal lobes; forage poisoning.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11624,leukoencephalomalacia,Noun,A neurotoxic disease of horses.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11627,leukoencephalomyelopathy,Noun,Any disease that affects the white cells of the brain and spinal cord,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11630,leukoencephalopathy,Noun,Any disease that effects the white matter of the brain,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
12933,lichen planus,Noun,"A disease of the skin and/or mucous membranes, resulting in a lichenoid appearance.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
16964,lipodermatosclerosis,Noun,"A disease of the skin and connective tissue: chronic panniculitis with lipomembranous changes. 2014 December 31, Jin Hyun Joh et al., Consensus for the Treatment of Varicose Vein with Radiofrequency Ablation, in Vascular Specialist International[1], volume 30, DOI:10.5758/vsi.2014.30.4.105:It requires treatment in patients with various complications such as thrombophlebitis, bleeding from superficial varicose veins, or signs of more advanced forms of chronic venous insufficiency (CVI) such as edema and skin changes including lipodermatosclerosis, eczema, pigmentation, atrophie blanche, and healed or active ulceration.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
17020,lipohyalinosis,Noun,"A disease that affects the small arteries, arterioles or capillaries in the brain",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
17151,lipoproteinosis,Noun,Any disease associated with a buildup of lipoprotein,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
17817,listeriosis,Noun,"An infectious disease of humans and animals caused by the bacteria Listeria monocytogenes and Listeria ivanovii, often through contaminated food.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
18719,little peach,Noun,"A disease of peaches in which the fruit is much dwarfed, and the leaves grow small and thin.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
18766,littleleaf disease,Noun,A disease of shortleaf pine caused by the mould Phytophthora cinnamomi.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
23839,louping,Noun,"An enzootic and often fatal viral disease of sheep and other domestic animals, spread by ticks. It is characterized by muscular tremors and spasms, followed by more or less complete paralysis. The principal lesion is an inflammation of the membranes covering the brain and spinal cord.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
26703,lycanthropist,Noun,One affected by the disease lycanthropy.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
26745,lycoperdonosis,Noun,A respiratory disease caused by the inhalation of spores from mature puffballs.,,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
26999,lymphocystis,Noun,"A viral disease of fish 2015 August 7, Ad de Groof et al., A Novel Virus Causes Scale Drop Disease in Lates calcarifer, in PLoS Pathogens[1], volume 11, DOI:10.1371/journal.ppat.1005074:N/A: Below the threshold, so no virus detected; POS: positive; NEG: Negative. (PDF) Click here for additional data file. a SDDV: scale drop disease virus; ISKNV: infectious spleen and kidney necrosis virus; OSGIV: orange-spotted grouper iridovirus; RBIV: rock bream iridovirus; TRBIV: turbot reddish body virus; RSIV: red sea bream iridovirus; LCDV-1: lymphocystis disease virus 1; LCDV-C: lymphocystis disease virus China; SGIV: Singapore grouper iridovirus; GIV: grouper iridovirus; FV3: Frog virus 3; STIV: soft-shelled turtle iridovirus; TFV: tiger frog virus; ATV: Ambystoma tigrinum virus; EHNV: epizootic haematopoietic necrosis virus; IIV-6: invertebrate iridovirus type 6;IIV-3: invertebrate iridescent virus 3. b Gene name according to Eaton et al.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
27055,lymphogranuloma venereum,Noun,A sexually transmitted disease caused by Chlamydia trachomatis.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
820,yaws,Noun,"A contagious tropical disease, caused by the spirochete Treponema pertenue, characterized by yellowish or reddish tumors, which often resemble currants, strawberries, or raspberries. 1997, Roy Porter, The Greatest Benefit to Mankind, Folio Society 2016, p. 16: Other threats came from organisms co-evolving with humans, including tapeworms and such spirochaetes as Treponema, the agent of syphilis, and the similar skin infection, yaws.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
1401,yellow patch,Noun,"A disease affecting several varieties of grasses, including bentgrasses, annual bluegrass, some perennial ryegrass and Kentucky bluegrass, which results in the development of yellow or brown rings. 2002, Peter H. Dernoeden, Creeping Bentgrass Management: Summer Stresses, Weeds and Selected Maladies, Hoboken, New Jersey: John Wiley Sons, Inc., ISBN, page 25:Throughout the year pathologists receive numerous samples of yellow, creeping bentgrass or annual bluegrass (Poa annua) from putting greens. In autumn or spring, superintendents sometimes suspect that yellow tuft (Sclerophthora macrospora) or yellow patch (Rhizoctonia cerealis) diseases are the problem. 2013, Thomas L. Watschke, Peter H. Dernoeden, David J. Shetlar, Managing Turfgrass Pests, ISBN, page 97:Yellow patch, sometimes called cool-temperature brown patch, develops during prolonged cool (50-65F; 10-18C), overcast, and moist periods from late autumn to early spring.","mycology, pathology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
1746,yersiniosis,Noun,"A disease caused by infection by a bacterium of the genus Yersinia, especially Yersinia enterocolitica.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
3948,acanthocephaliasis,Noun,A disease caused by infection by Acanthocephala worms.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
6928,acne vulgaris,Noun,"An inflammatory disease of the skin, caused by changes in the pilosebaceous units.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
7232,acquired immune deficiency syndrome,Noun,"An infectious disease, caused by HIV, that causes the gradual degeneration of the body's immune system.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
7556,acrodynia,Noun,"An epidemic disease of the skin characterized by increased sensibility of the soles and palms, with pricking sensations in them and rheumatoid pains in the hands and feet.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
7617,acromegaly,Noun,"A chronic disease marked by enlargement of the bones of the extremities, face, and jaw that is caused by over-activity of the pituitary gland.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
7701,acropathy,Noun,"Any disease specific to the extremities. 1908, Reference Handbook of the Medical Sciences:Kahane himself, however, finally gives as his own opinion that it should be ranked among the acropathies, which he defines as those affections which are localized in the peripheral parts of the limbs and as the ultimate basis of which are assumed lesions of a vasomotor nature. 1992, Samuel L. Moschella Harry J. Hurley, Dermatology - Volume 2, page 1591:Patients with Graves' disease infrequently have acropathy consisting of digital ""drumstick"" clubbing of fingers or toes and subperiosteal newborn formation. 2001, Thomas T. Provost John A. Flynn, Cutaneous Medicine, ISBN:Of patients with pretibial myxedema, only 7% develop acropathy.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
8047,actinobacillosis,Noun,"A zoonotic disease, most commonly associated with animals, caused by the Actinobacillus bacteria, and which forms radiating structures in the tissues.",medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
8116,actinomycosis,Noun,"An infectious bacterial disease of cattle and swine, sometimes transmitted to man, characterized by the formation of painful abscesses in the mouth, lungs, or gastrointestinal tract, caused by Actinomyces israelii, Actinomyces gerencseriae, and Propionibacterium propionicum.",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
8719,acute oak decline,Noun,A disease of unknown cause that affects oaks in the United Kingdom.,botany,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
10318,adiposopathy,Noun,Any disease etc. caused by an excessive amount of body fat,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11324,adrenoleukodystrophy,Noun,A degenerative genetic disease in which myelin is lost from nerve cells in the brain,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
11335,adrenopathy,Noun,Any disease of the adrenal glands or the suprarenal glands,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
13218,affected,Noun,"Someone affected, as by a disease.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,Someone,disease,False,True
13833,aflatoxicosis,Noun,"disease caused by aflatoxin 1987, M. S. Zuber, E. B. Lillehoj, B. L. Renfro, Aflatoxin in Maize: A Proceedings of the Workshop, El Batan, Mexico The most obvious consequence of aflatoxicosis in animals is mortality, which does not require highly trained personnel to diagnose and quantify.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
16367,ailment,Noun,"Something which ails one; a disease; sickness. 1922, Michael Arlen, 2/9/1, in Piracy: A Romantic Chronicle of These Days[1]:He had always been remarkably immune from such little ailments, and had only once in his life been ill, of a vicious pneumonia long ago at school. He hadn't the faintest idea what to with a cold in the head, he just took quinine and continued to blow his nose.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
18190,alcoholism,Noun,"A chronic disease caused by compulsive and uncontrollable consumption of alcoholic beverages, leading to addiction and deterioration in health and social functioning. Synonym: dipsomania",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
18894,algodystrophy,Noun,"A painful disease that is characterized by erythema, edema, functional impairment and sensory and vasomotor disturbance",pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
22691,aluminosis,Noun,A disease of the lungs caused by aluminum dust.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
25054,amoebiasis,Noun,An infectious disease caused by the parasitic protozoan Entamoeba histolytica; amoebic dysentery.,medicine,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
25063,amoebiosis,Noun,Any disease caused by the presence of an amoeba or other protozoan,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
26161,amyotrophic lateral sclerosis,Noun,"A chronic, progressive disease characterized by degeneration of the central nervous system and the loss of voluntary muscle control. Synonyms: ALS, Lou Gehrig's disease (US), motor neuron disease","neurology, pathology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,chronic,disease,False,True
27006,anaplasmosis,Noun,"A disease of ruminants and sometimes humans caused by infection with Anaplasma bacteria, normally transmitted by hard ticks.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
27411,anbury,Noun,"A disease in turnips, produced by one of the slime-fungi, and usually the result of improper cultivation.",,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
28084,anemia,Noun,A disease or condition that has anemia as a symptom. Pernicious anemia and sickle-cell anemia are two anemias.,"countable, pathology",False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
28557,angiocardiopathy,Noun,Any disease of the heart and blood vessels,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
28701,angiopathy,Noun,Any disease of the blood vessels.,pathology,False,,False,False,False,,False,False,,False,,False,False,,False,False,False,False,False,False,False,False,disease,disease,False,True
